+--------------+----------+---------------+-------------------+--------+-------+-------------------------+-------------------------+----------------------------------------------------+--------+----------------------------------------+----------+
|    corpus    |  optim   | learning_rate | start_decay_steps | length |  type |        start_time       |         end_time        |                     model_path                     |  score | path                                   |     size |
| Clean-cs-en  |   sgd    |     0.001     |       10750       |  4581  | train | 2019-07-19 22:34:48,432 | 2019-07-20 01:28:40,971 |                        None                        |  7.307 | wtmgws6-Clean-cs-en-2-.04              |  40.8KiB |
| Clean-cs-en  |   sgd    |     0.001     |       21500       |  4751  | train | 2019-07-08 06:32:38,257 | 2019-07-08 09:41:15,633 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  7.289 | wtmgws6-train-2019-07-08T06+02:00.log  |  41.0KiB |
| Tagged-cs-en |   adam   |      0.01     |       10750       |  4701  | train | 2019-07-12 09:18:16,443 | 2019-07-12 12:54:08,030 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  7.263 | wtmgws2-Tagged-cs-en10                 |  43.7KiB |
| Tagged-cs-en | adadelta |     0.001     |       10750       |  4921  | train | 2019-07-14 01:02:13,658 | 2019-07-14 04:52:02,358 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  7.170 | wtmgws2-Tagged-cs-en34                 |  42.4KiB |
| Clean-cs-en  | adadelta |     0.001     |       21500       |  4581  | train | 2019-07-21 11:35:00,622 | 2019-07-21 15:02:03,997 |                        None                        |  7.169 | wtmgws6-Clean-cs-en-2-.16              |  40.8KiB |
| Tagged-cs-en |   sgd    |     0.001     |       10750       |  4711  | train | 2019-07-11 13:12:11,392 | 2019-07-11 16:26:33,622 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  7.168 | wtmgws2-Tagged-cs-en04                 |  41.0KiB |
| Tagged-cs-en | adadelta |     0.001     |       21500       |  4701  | train | 2019-07-13 21:12:04,786 | 2019-07-14 01:01:58,007 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  7.159 | wtmgws2-Tagged-cs-en33                 |  41.0KiB |
| Clean-cs-en  |   adam   |      0.01     |       21500       |  4581  | train | 2019-07-22 13:02:22,596 | 2019-07-22 16:16:11,939 |                        None                        |  7.034 | wtmgws6-Clean-cs-en-2-.26              |  44.5KiB |
| Tagged-cs-en |   sgd    |     0.001     |        2500       |  4711  | train | 2019-07-11 09:56:58,946 | 2019-07-11 13:11:51,553 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  7.011 | wtmgws2-Tagged-cs-en03                 |  41.1KiB |
| Clean-de-en  |   adam   |      0.01     |       50000       |  4641  | train | 2019-07-20 21:07:35,229 | 2019-07-20 23:33:45,590 |                        None                        |  6.913 | wtmgws10-Clean-de-en.10                |  46.2KiB |
| Clean-cs-en  |   adam   |      0.01     |       10750       |  4581  | train | 2019-07-22 16:16:26,146 | 2019-07-22 19:30:26,585 |                        None                        |  6.847 | wtmgws6-Clean-cs-en-2-.27              |  43.9KiB |
| Tagged-de-en |   sgd    |     0.001     |       19750       |  4431  | train | 2019-07-02 16:10:54,032 | 2019-07-02 19:09:37,466 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  6.784 | wtmgws2-train-2019-07-02T16+02:00.log  |  38.0KiB |
| Clean-de-en  |   sgd    |     0.001     |       19750       |  4261  | train | 2019-07-20 06:07:06,785 | 2019-07-20 10:20:58,208 |                        None                        |  6.743 | wtmpc302-Clean-de-en.03                |  37.9KiB |
| Clean-de-en  |   adam   |      0.01     |       19750       |  4701  | train | 2019-07-21 02:03:12,056 | 2019-07-21 04:28:26,261 |                        None                        |  6.712 | wtmgws10-Clean-de-en.12                |  44.5KiB |
| Clean-de-en  |   sgd    |     0.001     |        9875       |  4261  | train | 2019-07-20 01:53:30,470 | 2019-07-20 06:07:01,531 |                        None                        |  6.623 | wtmpc302-Clean-de-en.02                |  37.9KiB |
| Clean-cs-en  |   adam   |      0.01     |       50000       |  4581  | train | 2019-07-22 09:48:09,132 | 2019-07-22 13:02:07,024 |                        None                        |  6.597 | wtmgws6-Clean-cs-en-2-.25              |  46.8KiB |
| Tagged-de-en |   sgd    |     0.001     |       19750       |  4461  | train | 2019-07-07 08:16:50,450 | 2019-07-07 11:15:21,861 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  6.580 | wtmgws2-train-2019-07-07T08+02:00.log  |  38.1KiB |
| Tagged-cs-en |   adam   |      0.01     |       21500       |  4921  | train | 2019-07-12 20:07:17,002 | 2019-07-12 23:44:06,960 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  6.494 | wtmgws2-Tagged-cs-en13                 |  46.7KiB |
| Clean-de-en  | adadelta |     0.001     |       19750       |  4471  | train | 2019-07-03 15:07:44,224 | 2019-07-03 18:51:55,530 |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |  6.460 | wtmgws6-train-2019-07-03T15+02:00.log  |  38.0KiB |
| Clean-de-en  | adadelta |     0.001     |       19750       |  4641  | train | 2019-07-20 04:25:13,043 | 2019-07-20 06:54:42,971 |                        None                        |  6.419 | wtmgws10-Clean-de-en.03                |  41.2KiB |
| Clean-cs-en  |   adam   |      0.1      |       50000       |  4691  | train | 2019-07-11 18:33:27,041 | 2019-07-11 21:51:02,883 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  6.417 | wtmgws6-Clean-cs-en.06.log             |  46.3KiB |
| Clean-de-en  | adadelta |     0.001     |        9875       |  4641  | train | 2019-07-20 01:54:42,160 | 2019-07-20 04:24:57,117 |                        None                        |  6.335 | wtmgws10-Clean-de-en.02                |  41.2KiB |
| Clean-de-en  |   sgd    |     0.001     |        9875       |  9811  | train | 2019-07-02 12:52:16,776 | 2019-07-02 15:39:02,288 |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |  6.306 | wtmgws6-train-2019-07-02T12+02:00.log  | 105.0KiB |
| Tagged-de-en |   sgd    |     0.001     |        9875       |  4461  | train | 2019-07-07 11:21:06,087 | 2019-07-07 14:19:34,910 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  6.246 | wtmgws2-train-2019-07-07T11+02:00.log  |  38.1KiB |
| Clean-cs-en  |   sgd    |      1.0      |       50000       |  4361  | train | 2019-07-12 23:42:36,680 | 2019-07-13 03:01:07,114 |                        None                        |  6.224 | wtmgws6-Clean-cs-en.15.log             |  45.0KiB |
| Tagged-cs-en |   adam   |       1       |       21500       |  9281  | train | 2019-07-13 06:08:59,681 | 2019-07-13 09:42:30,448 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  5.979 | wtmgws2-Tagged-cs-en29                 |  59.8KiB |
| Tagged-cs-en |   adam   |       1       |       10750       |  9251  | train | 2019-07-12 02:10:44,346 | 2019-07-12 05:44:12,453 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  5.979 | wtmgws2-Tagged-cs-en08                 |  59.7KiB |
| Tagged-cs-en |   adam   |      0.1      |       50000       |  9211  | train | 2019-07-02 20:31:40,201 | 2019-07-03 00:21:01,825 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  5.979 | wtmgws2-train-2019-07-02T20+02:00.log  |  59.7KiB |
| Tagged-cs-en |   adam   |      0.1      |       10750       |  9141  | train | 2019-07-12 05:44:28,305 | 2019-07-12 09:18:00,353 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |  5.979 | wtmgws2-Tagged-cs-en09                 |  59.4KiB |
| Clean-cs-en  |   adam   |       1       |       50000       |  9001  | train | 2019-07-21 15:13:27,419 | 2019-07-21 18:20:14,434 |                        None                        |  5.979 | wtmgws6-Clean-cs-en-2-.18              |  59.2KiB |
| Clean-cs-en  |   adam   |       1       |       50000       |  8811  | train | 2019-07-11 21:51:25,357 | 2019-07-12 01:02:54,982 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.07.log             |  58.5KiB |
| Clean-cs-en  |   adam   |       1       |       21500       |  9151  | train | 2019-07-11 05:34:18,377 | 2019-07-11 08:45:01,187 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.02.log             |  59.3KiB |
| Clean-cs-en  |   adam   |       1       |       10750       |  9121  | train | 2019-07-21 18:25:52,067 | 2019-07-21 21:32:26,654 |                        None                        |  5.979 | wtmgws6-Clean-cs-en-2-.20              |  59.5KiB |
| Clean-cs-en  |   adam   |       1       |       10750       |  8601  | train | 2019-07-12 10:51:24,600 | 2019-07-12 14:02:52,006 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.11.log             |  58.0KiB |
| Clean-cs-en  |   adam   |      0.1      |       50000       |  9021  | train | 2019-07-21 21:32:40,364 | 2019-07-22 00:39:20,904 |                        None                        |  5.979 | wtmgws6-Clean-cs-en-2-.21              |  59.3KiB |
| Clean-cs-en  |   adam   |      0.1      |       50000       |  8991  | train | 2019-07-02 20:33:55,118 | 2019-07-02 23:57:22,420 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-train-2019-07-02T20+02:00.log  |  59.0KiB |
| Clean-cs-en  |   adam   |      0.1      |       21500       |  9181  | train | 2019-07-22 00:39:43,326 | 2019-07-22 03:46:48,379 |                        None                        |  5.979 | wtmgws6-Clean-cs-en-2-.22              |  59.6KiB |
| Clean-cs-en  |   adam   |      0.1      |       21500       |  8541  | train | 2019-07-12 17:19:26,553 | 2019-07-12 20:30:57,086 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.13.log             |  58.0KiB |
| Clean-cs-en  |   adam   |      0.1      |       10750       | 10011  | train | 2019-07-09 03:55:26,845 | 2019-07-09 07:06:04,767 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-train-2019-07-09T03+02:00.log  |  64.4KiB |
| Clean-cs-en  |   adam   |      0.1      |       10750       |  8901  | train | 2019-07-22 03:47:10,493 | 2019-07-22 06:54:08,508 |                        None                        |  5.979 | wtmgws6-Clean-cs-en-2-.23              |  59.0KiB |
| Clean-cs-en  |   adam   |      0.01     |       21500       |  9241  | train | 2019-07-12 20:31:14,216 | 2019-07-12 23:42:08,077 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.14.log             |  59.5KiB |
| Clean-cs-en  |   adam   |     0.001     |       21500       |  9201  | train | 2019-07-11 08:45:18,184 | 2019-07-11 11:56:09,558 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.03.log             |  59.4KiB |
| Clean-cs-en  |   adam   |     0.001     |       10750       |  9061  | train | 2019-07-12 01:03:17,020 | 2019-07-12 04:14:15,390 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.979 | wtmgws6-Clean-cs-en.08.log             |  59.1KiB |
| Clean-cs-en  | adadelta |     0.001     |       10750       |  1301  | train | 2019-07-21 15:02:16,734 |           None          |                        None                        |  5.690 | wtmgws6-Clean-cs-en-2-.17              |   6.7KiB |
| Clean-cs-en  |   adam   |       1       |       21500       |  4701  | train | 2019-07-12 14:03:09,125 | 2019-07-12 17:18:50,289 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |  5.431 | wtmgws6-Clean-cs-en.12.log             |  49.2KiB |
| Tagged-de-en |   adam   |      0.1      |       19750       |  4461  | train | 2019-07-08 06:40:43,947 | 2019-07-08 10:04:13,926 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.524 | wtmgws2-train-2019-07-08T06+02:00.log  |  45.5KiB |
| Tagged-de-en | adagrad  |      0.1      |       19750       |  1761  | train | 2019-07-02 02:25:37,428 |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.268 | wtmgws2-train-2019-07-02T02+02:00.log  |  11.4KiB |
| Clean-de-en  |   adam   |      0.1      |       50000       | 11441  | train | 2019-07-20 14:00:13,187 | 2019-07-20 16:20:57,018 |                        None                        |  4.249 | wtmgws10-Clean-de-en.07                |  70.9KiB |
| Tagged-de-en |   adam   |      0.01     |        9875       |  1361  | train | 2019-07-09 03:55:25,101 |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.246 | wtmgws2-train-2019-07-09T03+02:00.log  |   6.5KiB |
| Tagged-de-en | adadelta |     0.001     |       19750       |  1351  | train | 2019-07-03 09:44:03,019 |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.236 | wtmgws2-train-2019-07-03T09+02:00.log  |   6.2KiB |
| Tagged-de-en |   adam   |       1       |        9875       |  4461  | train | 2019-07-08 03:12:52,587 | 2019-07-08 06:36:50,083 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.217 | wtmgws2-train-2019-07-08T03+02:00.log  |  45.7KiB |
| Tagged-de-en |   adam   |       1       |       19750       |  8341  | train | 2019-07-07 23:45:59,529 | 2019-07-08 03:06:37,014 |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  4.217 | wtmgws2-train-2019-07-07T23+02:00.log  |  54.6KiB |
| Clean-de-en  |   adam   |      0.1      |       19750       | 24301  | train | 2019-07-07 11:00:24,540 | 2019-07-07 13:34:32,583 |  /tmp/4dahmen/data/Clean-de-en/train/Clean-de-en   |  4.160 | wtmgws3-train-2019-07-07T11+02:00.log  | 165.7KiB |
| Clean-de-en  |   adam   |      0.1      |       19750       | 12481  | train | 2019-07-20 18:44:55,074 | 2019-07-20 21:07:21,067 |                        None                        |  1.703 | wtmgws10-Clean-de-en.09                |  74.3KiB |
| Clean-de-en  |   adam   |       1       |        9875       | 12841  | train | 2019-07-20 09:16:06,672 | 2019-07-20 11:37:35,444 |                        None                        |  0.950 | wtmgws10-Clean-de-en.05                |  75.5KiB |
| Clean-de-en  |   adam   |       1       |        9875       |  8551  | train | 2019-07-07 08:14:14,480 | 2019-07-07 11:15:00,733 |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |  0.950 | wtmgws6-train-2019-07-07T08+02:00.log  |  55.0KiB |
| Clean-de-en  |   adam   |       1       |       50000       | 13121  | train | 2019-07-20 06:54:56,596 | 2019-07-20 09:15:51,569 |                        None                        |  0.950 | wtmgws10-Clean-de-en.04                |  76.4KiB |
| Clean-de-en  |   adam   |       1       |       19750       | 24121  | train | 2019-07-07 08:13:53,444 | 2019-07-07 10:47:52,143 |  /tmp/4dahmen/data/Clean-de-en/train/Clean-de-en   |  0.950 | wtmgws3-train-2019-07-07T08+02:00.log  | 165.4KiB |
| Clean-de-en  |   adam   |       1       |       19750       | 13121  | train | 2019-07-20 11:37:49,470 | 2019-07-20 13:59:59,768 |                        None                        |  0.950 | wtmgws10-Clean-de-en.06                |  76.4KiB |
| Clean-de-en  |   adam   |      0.1      |        9875       | 12601  | train | 2019-07-20 16:21:10,813 | 2019-07-20 18:44:40,510 |                        None                        |  0.950 | wtmgws10-Clean-de-en.08                |  74.7KiB |
| Tagged-de-en |   adam   |      0.01     |        9875       |  1361  | train | 2019-07-09 04:23:04,675 |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |  0.201 | wtmgws2-train-2019-07-09T04+02:00.log  |   6.5KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  1351  | train | 2019-07-20 00:30:42,420 |           None          | /tmp/4dahmen/data//Tagged-de-en/train/Tagged-de-en |      0 | wtmgws10-train-2019-07-20T00+02:00.log |   7.1KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  1151  | train | 2019-07-20 00:30:38,425 |           None          | /tmp/4dahmen/data//Tagged-de-en/train/Tagged-de-en |      0 | wtmpc302-train-2019-07-20T00+02:00.log |   4.5KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  661   | train |           None          |           None          |   /data/4dahmen//Tagged-de-en/train/Tagged-de-en   |      0 | wtmgws2-train-2019-07-20T00+02:00.log  |   2.7KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  641   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws4-train-2019-07-07T01+02:00.log  |   2.5KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  641   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws3-train-2019-07-07T01+02:00.log  |   2.5KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws4-train-2019-07-07T23+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws4-train-2019-07-07T11+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws4-train-2019-07-07T08+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws3-train-2019-07-08T03+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws3-train-2019-07-07T23+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws3-train-2019-07-07T11+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  451   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws3-train-2019-07-07T08+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |       1       |       50000       |  411   | train |           None          |           None          | /tmp/4dahmen/data/Tagged-de-en/train/Tagged-de-en  |      0 | wtmgws9-train-2019-06-23T02+02:00.log  |   1.3KiB |
| Tagged-de-en |   sgd    |      0.1      |       19750       |  451   | train |           None          |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws6-train-2019-07-01T05+02:00.log  |   1.3KiB |
| Tagged-de-en |   adam   |     0.001     |       19750       |  611   | train |           None          |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws6-train-2019-06-28T17+02:00.log  |   2.5KiB |
| Tagged-de-en | adagrad  |      0.1      |       19750       |  971   | train |           None          |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws2-train-2019-06-28T17+02:00.log  |   3.2KiB |
| Tagged-de-en | adagrad  |      0.1      |       19750       |  661   | train |           None          |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws2-train-2019-06-28T18+02:00.log  |   2.8KiB |
| Tagged-de-en | adagrad  |      0.1      |       19750       |  431   | train |           None          |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws2-train-2019-07-01T05+02:00.log  |   1.3KiB |
| Tagged-de-en | adadelta |      0.1      |       19750       |  1211  | train | 2019-07-03 01:56:46,191 |           None          |   /data/4dahmen/Tagged-de-en/train/Tagged-de-en    |      0 | wtmgws2-train-2019-07-03T01+02:00.log  |   5.1KiB |
| Tagged-cs-en |   sgd    |      1.0      |       50000       |  901   | train |           None          |           None          |                        None                        |      0 | wtmgws2-Tagged-cs-en14                 |   5.5KiB |
| Tagged-cs-en |   sgd    |      1.0      |       50000       |  901   | train |           None          |           None          |                        None                        |      0 | wtmgws2-Tagged-cs-en00                 |   5.4KiB |
| Tagged-cs-en |   sgd    |      1.0      |       50000       |   11   | train |           None          |           None          |                        None                        |      0 | wtmgws2-Tagged-cs-en35                 |   216.0B |
| Tagged-cs-en |   sgd    |       1       |       50000       |  3801  | train | 2019-06-30 06:48:50,131 |           None          |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws6-train-2019-06-30T06+02:00.log  |  23.9KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  1711  | train | 2019-06-30 16:11:34,359 |           None          |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws6-train-2019-06-30T16+02:00.log  |   8.5KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  1631  | train | 2019-06-30 15:46:19,999 |           None          |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws6-train-2019-06-30T15+02:00.log  |   8.0KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  1401  | train | 2019-06-30 13:43:07,766 | 2019-06-30 13:54:39,853 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws2-train-2019-06-30T13+02:00.log  |   8.4KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  1401  | train | 2019-06-30 10:05:59,101 | 2019-06-30 10:17:34,290 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws2-train-2019-06-30T10+02:00.log  |   8.4KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  1401  | train | 2019-06-30 06:48:41,655 | 2019-06-30 07:00:11,453 |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws2-train-2019-06-30T06+02:00.log  |   8.4KiB |
| Tagged-cs-en |   sgd    |       1       |       50000       |  651   | train |           None          |           None          |   /data/4dahmen/Tagged-cs-en/train/Tagged-cs-en    |      0 | wtmgws6-train-2019-06-28T14+02:00.log  |   2.5KiB |
| Clean-de-en  |   sgd    |      1.0      |       50000       |  841   | train |           None          |           None          |                        None                        |      0 | wtmpc302-Clean-de-en.09                |   5.2KiB |
| Clean-de-en  |   sgd    |       1       |       50000       |  1751  | train | 2019-07-19 22:02:48,485 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-07-19T22+02:00.log  |   8.7KiB |
| Clean-de-en  |   sgd    |       1       |       50000       |  1671  | train | 2019-07-20 00:20:46,788 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-07-20T00+02:00.log  |   8.3KiB |
| Clean-de-en  |   sgd    |       1       |       50000       |  1451  | train | 2019-07-19 19:37:19,694 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-07-19T19+02:00.log  |   6.7KiB |
| Clean-de-en  |   sgd    |       1       |       50000       |  1331  | train | 2019-07-19 21:40:43,204 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-07-19T21+02:00.log  |   5.8KiB |
| Clean-de-en  |   adam   |     0.001     |        9875       |  1421  | train | 2019-06-28 17:24:10,030 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-06-28T17+02:00.log  |   7.1KiB |
| Clean-de-en  |   adam   |     0.001     |        9875       |  1251  | train | 2019-07-07 12:06:27,916 |           None          |    /data/4dahmen/Clean-de-en/train/Clean-de-en     |      0 | wtmgws6-train-2019-07-07T12+02:00.log  |   5.2KiB |
| Clean-de-en  | adadelta |     0.001     |       50000       |  1221  | train |           None          |           None          |                        None                        |      0 | wtmgws10-train-2019-07-19T22+02:00.log |   6.7KiB |
| Clean-cs-en  |   sgd    |      1.0      |       50000       |  841   | train |           None          |           None          |                        None                        |      0 | wtmgws6-Clean-cs-en-2-.01              |   5.1KiB |
| Clean-cs-en  |   sgd    |       1       |       50000       |  1631  | train | 2019-06-28 17:01:13,474 | 2019-06-28 17:15:16,296 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws6-train-2019-06-28T17+02:00.log  |  10.9KiB |
| Clean-cs-en  |   sgd    |       1       |       50000       |  1401  | train | 2019-06-30 06:48:12,842 | 2019-06-30 06:58:58,233 |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws6-train-2019-06-30T06+02:00.log  |   8.4KiB |
| Clean-cs-en  |   sgd    |       1       |       50000       |  1241  | train | 2019-06-30 10:06:48,095 |           None          |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws2-train-2019-06-30T10+02:00.log  |   5.1KiB |
| Clean-cs-en  |   sgd    |       1       |       50000       |  651   | train |           None          |           None          |  /tmp/4dahmen/data/Clean-cs-en/train/Clean-cs-en   |      0 | wtmgws4-train-2019-07-07T17+02:00.log  |   2.5KiB |
| Clean-cs-en  |   sgd    |       1       |       50000       |  651   | train |           None          |           None          |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws2-train-2019-06-28T17+02:00.log  |   2.6KiB |
| Clean-cs-en  |   sgd    |      0.1      |       50000       |  691   | train |           None          |           None          |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws2-train-2019-06-30T17+02:00.log  |   2.7KiB |
| Clean-cs-en  |   sgd    |      0.01     |       50000       |  3901  | train | 2019-07-01 02:47:15,358 |           None          |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws6-train-2019-07-01T02+02:00.log  |  25.4KiB |
| Clean-cs-en  |   adam   |       1       |       21500       |  1271  | train | 2019-07-21 18:20:34,093 |           None          |                        None                        |      0 | wtmgws6-Clean-cs-en-2-.19              |   6.1KiB |
| Clean-cs-en  |   adam   |      0.01     |       21500       |  1251  | train |           None          |           None          |    /data/4dahmen/Clean-cs-en/train/Clean-cs-en     |      0 | wtmgws6-Clean-cs-en.00.log             |   6.0KiB |
| Clean-cs-en  | adadelta |       1       |       10750       |  1211  | train | 2019-07-20 08:24:13,479 |           None          |                        None                        |      0 | wtmgws6-Clean-cs-en-2-.07              |   5.8KiB |
+--------------+----------+---------------+-------------------+--------+-------+-------------------------+-------------------------+----------------------------------------------------+--------+----------------------------------------+----------+
